latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.972,74.14064,334.7,0.35,0.56,2026-06-15,856,N,nominal,2.0NRT,298.58,1.79,D
31.00819,74.19704,338.02,0.35,0.57,2026-06-15,856,N,nominal,2.0NRT,299.92,4.15,D
31.14726,75.27295,367.0,0.41,0.6,2026-06-15,856,N,high,2.0NRT,299.88,21.65,D
31.21197,75.27003,333.84,0.41,0.6,2026-06-15,856,N,nominal,2.0NRT,297.24,2.82,D
31.22152,75.33101,334.26,0.41,0.61,2026-06-15,856,N,nominal,2.0NRT,296.95,2.97,D
31.32787,75.22497,340.93,0.41,0.6,2026-06-15,856,N,nominal,2.0NRT,297.44,3.84,D
31.1997,72.08395,330.2,0.53,0.5,2026-06-15,856,N,nominal,2.0NRT,298.49,5.82,D
31.44761,75.14523,335.91,0.4,0.6,2026-06-15,856,N,nominal,2.0NRT,297.75,2.55,D
31.46286,75.20529,331.51,0.41,0.6,2026-06-15,856,N,nominal,2.0NRT,297.36,2.88,D
31.48832,75.08098,334.68,0.4,0.6,2026-06-15,856,N,nominal,2.0NRT,296.73,2.92,D
31.54336,75.17276,336.47,0.41,0.6,2026-06-15,856,N,nominal,2.0NRT,296.55,3.52,D
31.53518,75.04723,349.9,0.4,0.6,2026-06-15,856,N,nominal,2.0NRT,296.52,6.26,D
31.58952,75.02095,337.34,0.4,0.6,2026-06-15,856,N,nominal,2.0NRT,296.68,4.2,D
31.66685,75.02936,341.87,0.4,0.6,2026-06-15,856,N,nominal,2.0NRT,296.19,2.64,D
31.7788,75.21767,339.82,0.41,0.61,2026-06-15,856,N,nominal,2.0NRT,295.54,3.19,D
31.61934,72.63464,336.07,0.57,0.52,2026-06-15,856,N,nominal,2.0NRT,298.19,2.66,D
31.82159,74.38559,331.7,0.37,0.58,2026-06-15,856,N,nominal,2.0NRT,298.23,1.93,D
31.82417,74.34568,367.0,0.36,0.58,2026-06-15,856,N,high,2.0NRT,298.02,5.5,D
31.82697,74.38507,333.35,0.37,0.58,2026-06-15,856,N,nominal,2.0NRT,298.12,1.93,D
31.82669,74.38113,331.86,0.37,0.58,2026-06-15,856,N,nominal,2.0NRT,298.75,1.93,D
31.82389,74.34175,341.3,0.36,0.58,2026-06-15,856,N,nominal,2.0NRT,298.74,5.5,D
31.82954,74.34517,340.72,0.36,0.58,2026-06-15,856,N,nominal,2.0NRT,297.7,3.07,D
31.82926,74.34125,334.74,0.36,0.58,2026-06-15,856,N,nominal,2.0NRT,298.48,3.07,D
31.91312,75.15308,332.26,0.41,0.6,2026-06-15,856,N,nominal,2.0NRT,297.74,2.48,D
31.86193,74.27137,337.26,0.36,0.57,2026-06-15,856,N,nominal,2.0NRT,296.88,1.6,D
31.86447,74.16219,332.45,0.36,0.57,2026-06-15,856,N,nominal,2.0NRT,297.41,0.91,D
31.89594,74.17503,332.77,0.36,0.57,2026-06-15,856,N,nominal,2.0NRT,299.04,2.69,D
31.81884,73.08456,340.89,0.61,0.54,2026-06-15,856,N,nominal,2.0NRT,297.94,5.27,D
31.70584,70.59619,337.96,0.44,0.46,2026-06-15,856,N,nominal,2.0NRT,306.89,6.15,D
32.48265,74.19598,331.33,0.36,0.58,2026-06-15,858,N,nominal,2.0NRT,298.22,2.01,D
32.53368,74.18909,333.49,0.36,0.58,2026-06-15,858,N,nominal,2.0NRT,297.94,3.37,D
32.53341,74.18516,339.27,0.36,0.58,2026-06-15,858,N,nominal,2.0NRT,297.35,3.57,D
32.63009,72.8544,342.33,0.61,0.53,2026-06-15,858,N,nominal,2.0NRT,302.64,7.57,D
32.631,72.85316,342.38,0.61,0.53,2026-06-15,858,N,nominal,2.0NRT,302.26,5.24,D
32.74825,70.06368,333.45,0.42,0.45,2026-06-15,858,N,low,2.0NRT,303.98,3.61,D
33.58862,73.1957,331.37,0.32,0.55,2026-06-15,858,N,nominal,2.0NRT,298.91,1.88,D
34.25188,73.09245,367.0,0.33,0.55,2026-06-15,858,N,high,2.0NRT,299.3,6.83,D
34.57646,71.2991,346.73,0.52,0.5,2026-06-15,858,N,nominal,2.0NRT,305.34,4.82,D
37.98043,68.74132,339.26,0.41,0.45,2026-06-15,858,N,low,2.0NRT,312.03,2.03,D
37.98459,68.74069,341.82,0.41,0.45,2026-06-15,858,N,nominal,2.0NRT,313.61,2.03,D
29.66039,90.90636,297.88,0.43,0.38,2026-06-15,1940,N,nominal,2.0NRT,281.99,0.71,N
29.65807,90.89708,305.19,0.43,0.38,2026-06-15,1940,N,nominal,2.0NRT,283.38,1.79,N
29.37835,91.14922,296.88,0.42,0.38,2026-06-15,1940,N,nominal,2.0NRT,281.45,0.77,N
29.3749,91.1486,297.49,0.42,0.38,2026-06-15,1940,N,nominal,2.0NRT,282.12,0.93,N
29.08661,88.01025,306.32,0.38,0.44,2026-06-15,1940,N,nominal,2.0NRT,281.94,1.62,N
28.61621,80.2833,307.52,0.54,0.68,2026-06-15,1940,N,nominal,2.0NRT,290.91,0.74,N
27.27807,92.11288,295.13,0.39,0.36,2026-06-15,1940,N,nominal,2.0NRT,280.87,0.49,N
27.37283,77.68201,305.63,0.76,0.77,2026-06-15,1940,N,nominal,2.0NRT,286.94,1.52,N
27.37246,77.69011,303.43,0.76,0.77,2026-06-15,1940,N,nominal,2.0NRT,287.17,1.52,N
27.37833,77.68454,301.59,0.76,0.77,2026-06-15,1940,N,nominal,2.0NRT,287.17,1.75,N
27.37109,77.68401,308.73,0.76,0.77,2026-06-15,1940,N,nominal,2.0NRT,287.06,1.94,N
26.76096,83.1982,310.08,0.35,0.56,2026-06-15,1940,N,nominal,2.0NRT,296.95,1.72,N
26.76116,83.19886,308.47,0.35,0.56,2026-06-15,1940,N,nominal,2.0NRT,297.06,1.23,N
25.66693,91.91564,301.83,0.39,0.36,2026-06-15,1940,N,nominal,2.0NRT,284.37,0.89,N
25.65038,84.50787,309.42,0.56,0.51,2026-06-15,1940,N,nominal,2.0NRT,294.51,2.39,N
23.68447,90.52675,309.26,0.4,0.37,2026-06-15,1942,N,nominal,2.0NRT,291.23,1.74,N
24.11692,86.86089,304.63,0.39,0.44,2026-06-15,1942,N,nominal,2.0NRT,282.49,1.31,N
23.80547,86.32844,323.52,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.69,3.98,N
23.80131,86.32785,310.03,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.24,2.79,N
23.79894,86.34808,318.23,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.28,1.81,N
23.79846,86.35218,316.01,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.59,1.81,N
23.79431,86.35157,316.41,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.14,1.81,N
23.78128,86.39095,326.14,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.48,2.04,N
23.78175,86.38692,309.73,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.17,2.04,N
23.6972,87.09444,307.71,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,288.72,2.02,N
23.69586,87.10538,306.07,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,287.84,2.3,N
23.69386,87.1218,312.44,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.8,3.62,N
23.77951,86.37003,306.89,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.13,1.42,N
23.77762,86.38629,318.84,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.43,1.75,N
23.77715,86.39031,317.36,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.43,1.75,N
23.68991,87.12119,314.2,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.76,2.21,N
23.77585,86.36536,320.18,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.7,1.88,N
23.77632,86.36129,315.51,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.73,1.88,N
23.77349,86.38564,307.62,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.94,1.75,N
23.77161,86.40173,308.68,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.08,1.44,N
23.68862,87.09872,305.46,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,286.47,2.42,N
23.68596,87.12057,308.29,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.28,2.21,N
23.69567,87.12106,307.0,0.55,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.98,1.98,N
23.69523,87.09315,303.92,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,287.12,1.91,N
23.69382,87.1041,304.6,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,287.06,2.44,N
23.69312,87.10956,306.45,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,288.05,3.3,N
23.69172,87.12045,309.5,0.55,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.35,1.98,N
23.78002,86.38837,331.53,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.45,2.46,N
23.77953,86.39237,320.44,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.79,2.46,N
23.78203,86.37212,309.2,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.25,1.4,N
23.69057,87.09803,308.37,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,286.88,2.04,N
23.68777,87.11985,314.93,0.55,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.68,3.98,N
23.77639,86.38371,307.01,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.09,1.37,N
23.77589,86.38773,312.94,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.3,2.46,N
23.77476,86.36281,327.02,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.12,1.96,N
23.76978,86.40317,323.83,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.82,2.41,N
23.77425,86.36688,312.02,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,290.88,1.96,N
23.76565,86.40257,327.85,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.52,2.41,N
23.76515,86.40665,320.0,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.68,2.41,N
23.76714,86.39048,307.95,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.37,2.2,N
23.76202,86.39791,312.72,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.28,1.71,N
23.76152,86.40198,315.6,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.5,1.74,N
23.78072,86.20998,319.83,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.14,4.07,N
23.75789,86.39729,312.58,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.34,1.71,N
23.7569,86.4054,310.89,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.03,1.74,N
23.66315,87.15507,316.39,0.55,0.43,2026-06-15,1942,N,nominal,2.0NRT,291.34,4.01,N
23.75377,86.39666,325.27,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.28,2.93,N
23.7513,86.41685,325.17,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.4,3.21,N
23.77705,86.20518,307.45,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.2,2.01,N
23.77655,86.20934,310.02,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.25,2.01,N
23.77986,86.1466,304.38,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,289.99,1.8,N
23.77387,86.19627,307.87,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.38,3.4,N
23.73698,86.43101,325.92,0.4,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.07,3.31,N
23.73649,86.43501,326.34,0.4,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.91,3.31,N
23.77631,85.99638,305.94,0.43,0.46,2026-06-15,1942,N,nominal,2.0NRT,292.41,1.73,N
23.72365,86.43718,313.36,0.4,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.07,1.57,N
23.71905,86.44058,311.02,0.4,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.91,1.57,N
23.71735,86.41992,308.95,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.38,2.02,N
23.71349,86.45199,318.45,0.4,0.44,2026-06-15,1942,N,nominal,2.0NRT,293.54,2.11,N
23.70986,86.44736,312.7,0.4,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.73,2.69,N
23.75826,85.85412,312.98,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,293.58,3.51,N
23.68722,86.3909,317.23,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.46,2.41,N
23.68261,86.39436,318.83,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.28,2.41,N
23.67849,86.39371,308.86,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.15,2.24,N
23.67801,86.39775,318.7,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,295.84,4.14,N
23.70311,86.07182,307.35,0.42,0.46,2026-06-15,1942,N,nominal,2.0NRT,290.97,1.16,N
23.84008,84.94701,307.59,0.5,0.49,2026-06-15,1942,N,nominal,2.0NRT,291.39,1.57,N
23.70297,86.07219,309.46,0.42,0.46,2026-06-15,1942,N,nominal,2.0NRT,291.06,1.35,N
23.61416,86.78954,315.04,0.38,0.44,2026-06-15,1942,N,nominal,2.0NRT,293.86,3.48,N
23.6846,86.08245,325.28,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,291.65,4.19,N
23.68309,86.09499,339.67,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.83,4.89,N
23.56094,87.0816,307.67,0.56,0.43,2026-06-15,1942,N,nominal,2.0NRT,290.17,1.27,N
23.67888,86.09443,308.69,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.18,4.89,N
23.67567,86.08549,310.36,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.65,1.85,N
23.80982,84.84688,300.0,0.51,0.49,2026-06-15,1942,N,nominal,2.0NRT,277.5,0.67,N
23.82589,84.5724,311.42,0.53,0.5,2026-06-15,1942,N,nominal,2.0NRT,287.38,2.93,N
23.48499,87.36545,307.61,0.54,0.42,2026-06-15,1942,N,nominal,2.0NRT,290.47,1.95,N
23.69715,85.28843,305.43,0.47,0.48,2026-06-15,1942,N,nominal,2.0NRT,292.91,1.66,N
22.87451,86.06213,318.66,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.56,5.12,N
22.8583,86.05569,308.23,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.7,3.97,N
22.85704,86.05687,310.86,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.92,4.14,N
22.79711,86.20019,308.63,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.28,5.6,N
22.79152,86.21154,310.0,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.11,5.61,N
22.5934,85.90482,307.1,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.96,4.0,N
22.57388,85.8895,308.84,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,293.0,2.72,N
22.57339,85.89365,309.88,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.05,2.72,N
22.5729,85.89783,316.87,0.42,0.45,2026-06-15,1942,N,nominal,2.0NRT,294.15,3.98,N
22.37967,87.27669,319.79,0.53,0.42,2026-06-15,1942,N,nominal,2.0NRT,296.48,2.15,N
22.37902,87.28182,313.87,0.53,0.42,2026-06-15,1942,N,nominal,2.0NRT,295.86,2.15,N
22.36874,87.30112,307.93,0.52,0.42,2026-06-15,1942,N,nominal,2.0NRT,294.78,1.46,N
22.37799,87.28027,327.11,0.52,0.42,2026-06-15,1942,N,nominal,2.0NRT,297.84,3.81,N
22.37867,87.27515,312.7,0.53,0.42,2026-06-15,1942,N,nominal,2.0NRT,295.92,2.16,N
22.36758,87.29953,313.52,0.52,0.42,2026-06-15,1942,N,nominal,2.0NRT,295.42,2.19,N
22.36374,87.29894,312.36,0.52,0.42,2026-06-15,1942,N,nominal,2.0NRT,294.62,2.19,N
22.3647,87.01865,312.22,0.54,0.42,2026-06-15,1942,N,nominal,2.0NRT,294.79,1.7,N
22.36079,87.01804,307.74,0.54,0.42,2026-06-15,1942,N,nominal,2.0NRT,294.5,1.7,N
22.24422,87.38754,311.3,0.52,0.41,2026-06-15,1942,N,nominal,2.0NRT,295.57,4.95,N
22.05484,88.12286,322.19,0.47,0.4,2026-06-15,1942,N,nominal,2.0NRT,296.19,5.04,N
22.05568,88.12491,322.21,0.47,0.4,2026-06-15,1942,N,nominal,2.0NRT,296.32,2.66,N
22.05202,88.12434,310.88,0.47,0.4,2026-06-15,1942,N,nominal,2.0NRT,295.06,2.66,N
21.96819,85.31402,307.42,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,291.05,1.17,N
21.93107,85.21929,305.85,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,292.12,1.65,N
21.92622,85.22301,311.02,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,292.68,1.24,N
22.04097,83.72741,310.73,0.57,0.52,2026-06-15,1942,N,nominal,2.0NRT,289.92,4.13,N
22.0404,83.73296,309.97,0.57,0.52,2026-06-15,1942,N,nominal,2.0NRT,291.12,4.13,N
22.04107,83.73044,313.75,0.56,0.52,2026-06-15,1942,N,nominal,2.0NRT,290.62,7.2,N
22.00351,82.66612,311.62,0.33,0.55,2026-06-15,1942,N,nominal,2.0NRT,290.99,3.47,N
22.00317,82.66943,311.43,0.33,0.55,2026-06-15,1942,N,nominal,2.0NRT,290.7,3.47,N
21.92207,83.35079,317.12,0.6,0.53,2026-06-15,1942,N,nominal,2.0NRT,291.29,7.08,N
21.80106,83.88512,315.93,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.14,8.63,N
21.77742,83.83827,307.81,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.37,6.82,N
21.75784,83.84119,308.58,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.1,7.48,N
21.75309,83.84062,307.35,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.15,7.81,N
21.74359,83.83951,316.91,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.79,4.75,N
21.73884,83.83892,307.97,0.55,0.51,2026-06-15,1942,N,nominal,2.0NRT,291.17,4.75,N
20.97058,86.0092,310.78,0.4,0.44,2026-06-15,1942,N,nominal,2.0NRT,291.25,3.14,N
20.96602,86.01245,311.18,0.4,0.44,2026-06-15,1942,N,nominal,2.0NRT,291.63,4.5,N
20.96289,86.00425,324.45,0.4,0.44,2026-06-15,1942,N,nominal,2.0NRT,293.02,4.04,N
21.0804,85.03302,308.11,0.46,0.47,2026-06-15,1942,N,nominal,2.0NRT,290.27,2.62,N
21.07988,85.03743,313.65,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,290.02,1.86,N
21.07936,85.04186,307.37,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,288.87,1.86,N
21.07553,85.03684,308.61,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,290.64,1.9,N
21.07501,85.04131,309.12,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,289.48,1.9,N
20.95359,86.04577,313.62,0.39,0.44,2026-06-15,1942,N,nominal,2.0NRT,292.25,4.61,N
20.92512,86.04144,304.43,0.39,0.44,2026-06-15,1942,N,nominal,2.0NRT,288.5,1.44,N
20.97908,85.13251,314.55,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,282.77,2.1,N
20.97856,85.13683,310.52,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,284.9,2.1,N
20.97388,85.17587,308.17,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,289.31,1.56,N
20.96957,85.17529,338.74,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,290.49,4.07,N
20.97009,85.17096,311.15,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,289.24,2.2,N
20.96372,85.18764,325.95,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,290.11,4.69,N
20.97148,85.12267,303.86,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,279.78,1.02,N
20.96786,85.15303,311.53,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,287.88,2.89,N
20.96682,85.16169,313.96,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,288.49,2.88,N
20.9663,85.16606,315.08,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,288.95,2.2,N
20.96578,85.17038,315.55,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,289.3,2.2,N
20.96526,85.17473,317.33,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,289.4,4.07,N
20.96096,85.17415,310.1,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,289.53,2.61,N
20.9584,85.00963,312.71,0.46,0.47,2026-06-15,1942,N,nominal,2.0NRT,292.38,3.91,N
20.89065,84.97961,306.35,0.46,0.47,2026-06-15,1942,N,nominal,2.0NRT,287.46,1.39,N
20.88577,84.98344,305.5,0.46,0.47,2026-06-15,1942,N,nominal,2.0NRT,287.22,1.97,N
20.8668,84.99426,307.53,0.45,0.47,2026-06-15,1942,N,nominal,2.0NRT,286.54,2.27,N
20.80684,85.25507,311.07,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,284.72,3.66,N
20.79401,85.25336,331.39,0.44,0.46,2026-06-15,1942,N,nominal,2.0NRT,288.31,6.38,N
20.51644,85.72323,306.1,0.41,0.45,2026-06-15,1942,N,nominal,2.0NRT,292.73,2.13,N
19.10253,82.16335,308.64,0.33,0.55,2026-06-15,1942,N,nominal,2.0NRT,280.63,1.09,N
19.10218,82.16651,298.59,0.33,0.55,2026-06-15,1942,N,nominal,2.0NRT,280.25,0.56,N
19.09705,82.16591,299.42,0.33,0.55,2026-06-15,1942,N,nominal,2.0NRT,279.95,0.57,N
15.18352,76.66018,304.36,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.0,1.89,N
15.1829,76.66661,306.66,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.01,1.89,N
15.17723,76.65306,306.14,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.34,2.37,N
15.17537,76.67245,303.16,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.25,1.86,N
15.02358,78.01189,305.29,0.55,0.68,2026-06-15,1945,N,nominal,2.0NRT,287.49,1.07,N
15.18332,76.66003,303.39,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.06,2.17,N
15.18266,76.66647,307.75,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.27,2.3,N
15.17707,76.65294,306.2,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.54,2.17,N
15.17508,76.67234,303.84,0.67,0.74,2026-06-15,1945,N,nominal,2.0NRT,288.27,2.3,N
15.02134,78.00995,302.87,0.55,0.68,2026-06-15,1945,N,nominal,2.0NRT,286.56,1.21,N
12.99941,77.46942,302.02,0.56,0.69,2026-06-15,1945,N,nominal,2.0NRT,286.58,1.17,N
10.58219,77.33204,307.92,0.53,0.67,2026-06-15,1947,N,nominal,2.0NRT,287.12,1.53,N
10.58591,77.32921,302.89,0.53,0.67,2026-06-15,1947,N,nominal,2.0NRT,286.55,2.64,N
15.17563,76.67775,302.17,0.53,0.67,2026-06-15,2123,N,nominal,2.0NRT,281.08,0.52,N
15.65735,73.98738,318.18,0.35,0.57,2026-06-15,2123,N,nominal,2.0NRT,292.95,1.5,N
15.65781,73.98785,320.05,0.35,0.57,2026-06-15,2123,N,nominal,2.0NRT,292.59,1.98,N
15.01924,75.51785,301.63,0.45,0.63,2026-06-15,2123,N,nominal,2.0NRT,289.2,0.51,N
37.29286,77.75339,295.63,0.43,0.46,2026-06-15,2118,N,nominal,2.0NRT,281.94,0.75,N
35.96565,68.68558,311.47,0.4,0.37,2026-06-15,2121,N,nominal,2.0NRT,295.45,0.98,N
34.58,71.30206,311.34,0.4,0.37,2026-06-15,2121,N,nominal,2.0NRT,294.29,1.67,N
33.19004,74.28133,308.38,0.52,0.41,2026-06-15,2121,N,nominal,2.0NRT,287.19,1.43,N
33.18736,74.27491,301.66,0.52,0.41,2026-06-15,2121,N,nominal,2.0NRT,287.61,1.43,N
33.18633,74.28008,301.77,0.52,0.41,2026-06-15,2121,N,nominal,2.0NRT,285.69,1.43,N
33.00508,74.47373,305.34,0.53,0.42,2026-06-15,2121,N,nominal,2.0NRT,289.55,1.25,N
33.00338,74.47753,311.68,0.53,0.42,2026-06-15,2121,N,nominal,2.0NRT,289.35,1.68,N
33.23586,71.5126,306.33,0.41,0.37,2026-06-15,2121,N,nominal,2.0NRT,293.72,2.56,N
32.89081,71.61576,305.44,0.41,0.37,2026-06-15,2121,N,nominal,2.0NRT,291.43,2.37,N
31.25792,76.92601,301.49,0.52,0.5,2026-06-15,2121,N,nominal,2.0NRT,285.95,1.19,N
32.29145,70.73779,312.72,0.4,0.37,2026-06-15,2121,N,nominal,2.0NRT,297.45,3.04,N
31.85862,70.86134,320.67,0.4,0.37,2026-06-15,2121,N,nominal,2.0NRT,296.56,1.91,N
28.64908,77.58755,309.24,0.32,0.55,2026-06-15,2121,N,nominal,2.0NRT,290.36,0.9,N
27.37404,77.69046,307.29,0.35,0.56,2026-06-15,2123,N,nominal,2.0NRT,291.18,1.09,N
27.37322,77.69392,318.21,0.35,0.56,2026-06-15,2123,N,nominal,2.0NRT,291.28,1.09,N
27.37308,77.69071,316.08,0.35,0.56,2026-06-15,2123,N,nominal,2.0NRT,291.29,1.43,N
27.37228,77.69419,317.69,0.35,0.56,2026-06-15,2123,N,nominal,2.0NRT,291.0,1.43,N
26.64455,79.47952,303.22,0.46,0.63,2026-06-15,2123,N,nominal,2.0NRT,291.15,0.79,N
28.4265,69.70109,317.45,0.4,0.37,2026-06-15,2123,N,nominal,2.0NRT,298.85,1.62,N
28.44262,68.66074,316.65,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,298.92,0.99,N
28.50601,68.20448,312.2,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.24,0.74,N
28.5106,68.00372,311.47,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.59,0.54,N
28.33751,68.61978,321.78,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.16,1.12,N
28.33419,68.61909,317.1,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,298.88,1.12,N
28.34752,68.07298,320.6,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.84,1.51,N
28.21884,68.701,318.5,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,298.88,7.14,N
28.21211,68.67929,311.89,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.49,0.99,N
28.19101,68.1189,323.31,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.65,1.38,N
28.18771,68.11822,311.9,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.61,0.73,N
28.11203,68.58674,318.83,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,299.01,1.64,N
28.19413,68.03506,314.82,0.38,0.36,2026-06-15,2123,N,nominal,2.0NRT,300.43,2.0,N
27.97627,68.58388,323.01,0.39,0.36,2026-06-15,2123,N,nominal,2.0NRT,298.47,0.9,N
26.25879,74.09733,307.4,0.45,0.47,2026-06-15,2123,N,nominal,2.0NRT,295.47,1.22,N
